,country,year,d_osv,preds,preds_proba
527,Senegal,2019,0,0,0.02425745530536331
528,Senegal,2020,0,0,0.0398349562097296
529,Senegal,2021,0,0,0.03967432009069823
530,Senegal,2022,0,0,0.035388356697589426
531,Senegal,2023,0,0,0.061618230982175885
532,Benin,2017,0,0,0.116248662067985
533,Benin,2018,0,0,0.14338558742746554
534,Benin,2019,1,0,0.19040650355933914
535,Benin,2020,0,0,0.1915161215880178
536,Benin,2021,0,0,0.22507311530514634
537,Benin,2022,0,0,0.17282495487617439
538,Benin,2023,1,0,0.1692677664064885
539,Mauritania,2017,0,0,0.16170710160992918
540,Mauritania,2018,0,0,0.1268734865347898
541,Mauritania,2019,0,0,0.17592111001195881
542,Mauritania,2020,0,0,0.1431982435910051
543,Mauritania,2021,0,0,0.18167004512835674
544,Mauritania,2022,0,0,0.13686218276608586
545,Mauritania,2023,0,0,0.12006783828984444
546,Niger,2017,1,0,0.499672285944709
547,Niger,2018,1,1,0.543212812069489
548,Niger,2019,1,1,0.5816724815467883
549,Niger,2020,1,1,0.6065518118235894
550,Niger,2021,1,1,0.6076534864804594
551,Niger,2022,1,1,0.5862049367550584
552,Niger,2023,1,1,0.7480077925128807
553,Ivory Coast,2017,0,1,0.588048857728225
554,Ivory Coast,2018,0,0,0.3194721571634537
555,Ivory Coast,2019,0,1,0.7510843323266697
556,Ivory Coast,2020,1,1,0.839521800755326
557,Ivory Coast,2021,0,0,0.44192608399525884
558,Ivory Coast,2022,0,0,0.45831947982076227
559,Ivory Coast,2023,0,0,0.4787457051111615
560,Guinea,2017,0,0,0.19533978010814534
561,Guinea,2018,0,0,0.23962785946747373
562,Guinea,2019,1,0,0.25611951168891445
563,Guinea,2020,0,0,0.24354412276144496
564,Guinea,2021,0,0,0.3353569941543112
565,Guinea,2022,0,0,0.2863515092171365
566,Guinea,2023,0,0,0.26800335173732276
567,Burkina Faso,2017,1,0,0.4859422133784229
568,Burkina Faso,2018,1,0,0.4241282049529391
569,Burkina Faso,2019,1,0,0.43647522981826337
570,Burkina Faso,2020,1,0,0.47871011894853627
571,Burkina Faso,2021,1,0,0.4849671997653891
572,Burkina Faso,2022,1,1,0.5309571044138871
573,Burkina Faso,2023,1,1,0.5966848857893575
574,Liberia,2017,0,0,0.13890533067847038
575,Liberia,2018,0,0,0.14099907676820014
576,Liberia,2019,1,0,0.3036462935458639
577,Liberia,2020,1,0,0.32857412897294136
578,Liberia,2021,0,0,0.35233330051311335
579,Liberia,2022,0,0,0.35501715137252254
580,Liberia,2023,0,0,0.3620331615812263
581,Sierra Leone,2017,0,0,0.0757360149831569
582,Sierra Leone,2018,0,0,0.20643729468679559
583,Sierra Leone,2019,0,0,0.2051635052699385
