,country,year,d_sb,preds,preds_proba
1148,Papua New Guinea,2017,0,0,0.00012972484095742146
1149,Papua New Guinea,2018,0,0,0.021735033692954014
1150,Papua New Guinea,2019,0,0,0.012457450929507952
1151,Papua New Guinea,2020,0,0,0.023551212699874726
1152,Papua New Guinea,2021,0,0,0.011085233281106461
1153,Papua New Guinea,2022,0,0,0.014175234712542631
1154,Papua New Guinea,2023,0,0,0.019295311193828064
1155,New Zealand,2017,0,0,1.4887773486267276e-05
1156,New Zealand,2018,0,0,1.4887773486267276e-05
1157,New Zealand,2019,0,0,1.4887773486267276e-05
1158,New Zealand,2020,0,0,1.4887773486267276e-05
1159,New Zealand,2021,0,0,1.4887773486267276e-05
1160,New Zealand,2022,0,0,1.4887773486267276e-05
1161,New Zealand,2023,0,0,1.4887773486267276e-05
1162,Solomon Islands,2017,0,0,0.08875609163220484
1163,Solomon Islands,2018,0,0,0.0005785643174861821
1164,Solomon Islands,2019,0,0,0.0001430819434530468
1165,Solomon Islands,2020,0,0,7.630269545629015e-05
1166,Solomon Islands,2021,0,0,7.630269545629015e-05
1167,Solomon Islands,2022,0,0,7.630269545629015e-05
1168,Solomon Islands,2023,0,0,0.00010833344497582891
1169,Fiji,2017,0,0,7.630269545629015e-05
1170,Fiji,2018,0,0,7.630269545629015e-05
1171,Fiji,2019,0,0,8.177136000840652e-05
1172,Fiji,2020,0,0,8.177136000840652e-05
1173,Fiji,2021,0,0,8.177136000840652e-05
1174,Fiji,2022,0,0,8.177136000840652e-05
1175,Fiji,2023,0,0,8.177136000840652e-05
