,country,year,d_sb,preds,preds_proba
484,Iceland,2018,0,0,0.021645021645021644
485,Iceland,2019,0,0,0.03463203463203463
486,Iceland,2020,0,0,0.03463203463203463
487,Iceland,2021,0,0,0.012987012987012988
488,Iceland,2022,0,0,0.030303030303030304
489,Iceland,2023,0,0,0.025974025974025976
490,Cabo Verde,2017,0,0,0.012987012987012988
491,Cabo Verde,2018,0,0,0.008658008658008658
492,Cabo Verde,2019,0,0,0.008658008658008658
493,Cabo Verde,2020,0,0,0.017316017316017316
494,Cabo Verde,2021,0,0,0.017316017316017316
495,Cabo Verde,2022,0,0,0.017316017316017316
496,Cabo Verde,2023,0,0,0.017316017316017316
497,Guinea-Bissau,2017,0,0,0.025974025974025976
498,Guinea-Bissau,2018,0,0,0.0735930735930736
499,Guinea-Bissau,2019,0,0,0.05627705627705628
500,Guinea-Bissau,2020,0,0,0.09523809523809523
501,Guinea-Bissau,2021,0,0,0.08658008658008658
502,Guinea-Bissau,2022,0,0,0.12554112554112554
503,Guinea-Bissau,2023,0,0,0.11688311688311688
504,Equatorial Guinea,2017,0,0,0.06926406926406926
505,Equatorial Guinea,2018,0,0,0.07792207792207792
506,Equatorial Guinea,2019,0,0,0.07792207792207792
507,Equatorial Guinea,2020,0,0,0.11688311688311688
508,Equatorial Guinea,2021,0,0,0.14285714285714285
509,Equatorial Guinea,2022,0,0,0.23376623376623376
510,Equatorial Guinea,2023,0,0,0.24242424242424243
511,Gambia,2017,0,0,0.05194805194805195
512,Gambia,2018,0,0,0.03896103896103896
513,Gambia,2019,0,0,0.017316017316017316
514,Gambia,2020,0,0,0.017316017316017316
515,Gambia,2021,0,0,0.021645021645021644
516,Gambia,2022,0,0,0.03463203463203463
517,Gambia,2023,0,0,0.05194805194805195
518,Mali,2017,1,1,0.8095238095238095
519,Mali,2018,1,1,0.7532467532467533
520,Mali,2019,1,1,0.7402597402597403
521,Mali,2020,1,1,0.6493506493506493
522,Mali,2021,1,1,0.5584415584415584
523,Mali,2022,1,1,0.5757575757575758
524,Mali,2023,1,1,0.5844155844155844
525,Senegal,2017,0,0,0.21645021645021645
526,Senegal,2018,0,0,0.22077922077922077
527,Senegal,2019,0,0,0.15584415584415584
528,Senegal,2020,0,0,0.11255411255411256
529,Senegal,2021,0,0,0.08225108225108226
530,Senegal,2022,0,0,0.12987012987012986
531,Senegal,2023,0,0,0.26406926406926406
532,Benin,2017,0,0,0.04329004329004329
533,Benin,2018,0,0,0.03896103896103896
534,Benin,2019,0,0,0.06926406926406926
535,Benin,2020,1,0,0.06926406926406926
536,Benin,2021,1,0,0.08225108225108226
537,Benin,2022,1,0,0.08658008658008658
538,Benin,2023,1,0,0.0735930735930736
539,Mauritania,2017,0,0,0.14285714285714285
540,Mauritania,2018,0,0,0.15584415584415584
541,Mauritania,2019,0,0,0.21212121212121213
542,Mauritania,2020,0,0,0.22510822510822512
543,Mauritania,2021,0,0,0.2077922077922078
544,Mauritania,2022,0,0,0.21212121212121213
545,Mauritania,2023,1,0,0.24242424242424243
546,Niger,2017,1,1,0.6406926406926406
547,Niger,2018,1,1,0.5757575757575758
548,Niger,2019,1,1,0.5930735930735931
549,Niger,2020,1,1,0.5714285714285714
550,Niger,2021,1,1,0.5194805194805194
551,Niger,2022,1,1,0.5281385281385281
552,Niger,2023,1,1,0.5497835497835498
553,Ivory Coast,2017,0,0,0.341991341991342
554,Ivory Coast,2018,0,0,0.2813852813852814
555,Ivory Coast,2019,0,0,0.4069264069264069
556,Ivory Coast,2020,0,0,0.3939393939393939
557,Ivory Coast,2021,0,0,0.19913419913419914
558,Ivory Coast,2022,0,0,0.12987012987012986
559,Ivory Coast,2023,0,0,0.16017316017316016
560,Guinea,2017,0,0,0.1038961038961039
561,Guinea,2018,0,0,0.16883116883116883
562,Guinea,2019,0,0,0.27705627705627706
563,Guinea,2020,0,0,0.2554112554112554
564,Guinea,2021,0,0,0.4155844155844156
565,Guinea,2022,0,0,0.38095238095238093
566,Guinea,2023,0,0,0.37662337662337664
567,Burkina Faso,2017,1,0,0.19480519480519481
568,Burkina Faso,2018,1,0,0.37662337662337664
569,Burkina Faso,2019,1,0,0.4935064935064935
570,Burkina Faso,2020,1,0,0.4935064935064935
571,Burkina Faso,2021,1,0,0.4805194805194805
572,Burkina Faso,2022,1,0,0.42857142857142855
573,Burkina Faso,2023,1,1,0.5324675324675324
574,Liberia,2017,0,0,0.04329004329004329
575,Liberia,2018,0,0,0.13852813852813853
576,Liberia,2019,0,0,0.19047619047619047
577,Liberia,2020,0,0,0.12554112554112554
578,Liberia,2021,0,0,0.13852813852813853
579,Liberia,2022,0,0,0.16017316017316016
580,Liberia,2023,0,0,0.1341991341991342
581,Sierra Leone,2017,0,0,0.06493506493506493
582,Sierra Leone,2018,0,0,0.09090909090909091
583,Sierra Leone,2019,0,0,0.1038961038961039
584,Sierra Leone,2020,0,0,0.1471861471861472
585,Sierra Leone,2021,0,0,0.1471861471861472
586,Sierra Leone,2022,0,0,0.22077922077922077
587,Sierra Leone,2023,0,0,0.12554112554112554
588,Ghana,2017,0,0,0.0
589,Ghana,2018,0,0,0.008658008658008658
590,Ghana,2019,0,0,0.004329004329004329
591,Ghana,2020,0,0,0.008658008658008658
