,country,year,d_ns,preds,preds_proba
583,Sierra Leone,2019,0,0,0.07918310180478322
584,Sierra Leone,2020,0,0,0.07024274275380468
585,Sierra Leone,2021,0,0,0.07286422402572847
586,Sierra Leone,2022,0,0,0.07916338823418469
587,Sierra Leone,2023,0,0,0.07274950958579278
588,Ghana,2017,0,0,0.13140746912870807
589,Ghana,2018,0,0,0.17008278103410848
590,Ghana,2019,0,0,0.0452046539989018
591,Ghana,2020,0,0,0.04738104815538443
592,Ghana,2021,0,0,0.05920863183031323
593,Ghana,2022,1,0,0.21081229488309133
594,Ghana,2023,1,0,0.13432509599545
595,Togo,2017,0,0,0.2155154641327208
596,Togo,2018,0,0,0.2195890699762381
597,Togo,2019,0,0,0.27724463343932376
598,Togo,2020,0,0,0.3482003861428641
599,Togo,2021,0,0,0.2622596737087887
